26.0000
22.0000
84.0000
21.0000
19.0000
29.0000
17.0000
97.0000
60.0000
0.0000
39.0000
56.0000
76.0000
58.0000
32.0000
41.0000
62.0000
65.0000
48.0000
38.0000
